Chr	Start	End	Strand	Length	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
evm.TU.utg2379.21	utg2379	41348	42496	-	1149	0	0	2	0	0	2	0	0	0	2	0	3	0	2	0	16	0	6	2	3	0	0	0	5	2	0	2	0
evm.TU.utg2379.22	utg2379	46169	46528	+	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2379.23	utg2379	51522	52265	-	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
evm.TU.utg2379.24	utg2379;utg2379;utg2379;utg2379	55980;56829;57127;59466	56654;57030;57211;59805	-;-;-;-	1302	3	13	12	11	12	0	12	14	12	16	2	11	4	2	7	8	10	20	8	22	6	4	2	0	12	11	0	6
tRNAscan-SE.tRNA.utg2379.Cys(ACA).1	utg2379	62648	62722	-	75	2	3	10	13	17	4	5	4	4	6	0	14	8	6	12	9	12	17	13	22	0	13	3	7	6	26	5	11
tRNAscan-SE.tRNA.utg2379.Cys(ACA).2	utg2379	63124	63198	+	75	5	0	4	3	4	1	2	6	1	2	3	8	3	1	3	7	0	4	5	3	0	1	4	5	3	4	0	1
evm.TU.utg2379.25	utg2379;utg2379;utg2379;utg2379	65079;65355;65798;67604	65280;65677;67480;68332	+;+;+;+	2937	72	86	80	95	206	54	54	143	60	26	16	104	78	55	55	111	101	160	73	198	18	56	123	50	171	60	57	107
evm.TU.utg2379.26	utg2379	68397	70509	-	2113	0	6	0	2	2	0	0	0	0	0	8	9	2	0	2	20	2	8	0	0	0	2	2	0	2	6	0	2
evm.TU.utg2379.27	utg2379;utg2379	86819;87402	86904;87723	-;-	408	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
evm.TU.utg2379.28	utg2379;utg2379;utg2379;utg2379	88937;89208;89359;90371	89060;89281;89588;90452	+;+;+;+	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2379.1	utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379	91456;93241;94008;128672;128845;148688;152893	91536;93332;94078;128738;128913;148786;153058	-;-;-;-;-;-;-	645	77	56	141	170	75	40	84	79	94	81	68	84	70	66	68	48	110	219	164	113	26	95	90	56	151	134	86	87
utg2379.evm.utg709.3.path3	utg2379;utg2379	133284;134004	133929;134245	+;+	888	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2379.2	utg2379;utg2379	153260;156769	153370;156897	+;+	240	69	80	81	64	76	72	69	68	57	79	55	189	56	68	50	232	61	135	80	134	60	47	25	70	96	97	53	64
evm.TU.utg2379.3	utg2379	164743	166326	-	1584	17	70	114	65	159	0	159	38	40	90	0	32	0	30	43	60	65	105	22	105	0	95	98	0	178	57	39	6
evm.TU.utg2379.4	utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379	171477;171958;172615;172790;172950;173366;173643;176314;177922	171581;172056;172716;172855;173012;173422;175676;177344;178708	+;+;+;+;+;+;+;+;+	4344	47	47	85	68	56	4	31	55	19	10	14	8	14	10	11	6	16	51	18	84	6	34	35	5	99	39	43	35
evm.TU.utg2379.5	utg2379;utg2379	190284;192051	190381;192288	+;+	336	2347	1475	1932	8105	2639	2135	2441	1724	703	1456	1400	1864	1238	3031	1125	4402	1338	5221	5779	1842	1143	1462	1195	1829	3463	5169	1149	2150
evm.TU.utg2379.6	utg2379;utg2379;utg2379;utg2379	193936;194825;194996;195477	193984;194880;195034;195533	+;+;+;+	201	175	99	86	466	156	200	122	137	89	97	118	97	103	200	68	225	83	360	317	165	60	699	77	111	226	306	104	139
evm.TU.utg2379.7	utg2379;utg2379;utg2379;utg2379;utg2379	197470;198351;199951;201460;202630	197515;198545;200035;201569;202703	+;+;+;+;+	510	2077	1625	1895	5600	2193	1471	3032	1449	1284	1882	773	1891	1495	2336	1541	5229	1374	3974	5722	3364	437	2305	1118	2081	4388	3815	1273	1813
utg2379.equina_smart_1443969.path1	utg2379;utg2379	204594;204997	204633;205187	+;+	231	47	21	40	105	33	955	35	17	8	43	0	44	17	22	20	60	21	32	91	47	2	20	22	855	69	235	15	14
evm.TU.utg2379.8	utg2379;utg2379;utg2379	206867;208291;208550	206995;208486;208980	+;+;+	756	4	10	21	12	12	16	5	7	2	2	1	33	8	0	10	19	5	12	5	26	1	10	6	12	25	16	3	9
evm.TU.utg2379.9	utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379	209273;209660;210073;210857;211319;211432;212268;312808;313662;313993;315076;316813;317597	209390;209763;210344;211012;211359;211523;212324;312937;313739;314676;315171;316960;317758	+;+;+;+;+;+;+;+;+;+;+;+;+	2138	129	103	267	203	287	151	84	158	75	96	83	317	67	43	115	191	138	109	65	349	47	266	111	214	290	204	61	134
utg2379.equina_smart_1443975.path1	utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379	213636;214807;215891;220017;220326;221455;227498;228408	214227;214902;215986;220112;220421;221550;227644;228520	+;+;+;+;+;+;+;+	1332	639	528	1510	1160	2932	140	636	730	454	536	9	1424	583	241	923	1240	988	1127	699	2096	17	1437	389	256	1521	1416	384	880
utg2379.evm.utg3339.22.path5	utg2379;utg2379	218083;218625	218119;219595	-;-	1008	57	63	85	60	93	35	57	80	43	48	101	61	23	39	24	108	69	106	69	136	49	67	36	25	119	25	43	66
utg2379.equina_smart_529303.path1	utg2379;utg2379;utg2379;utg2379	233400;234324;234599;235339	233457;234515;234638;235351	+;+;+;+	303	9	2	2	4	1	3561	0	3	7	7	5627	9678	6	5	5	6379	0	14	14	16	4278	11	3	2583	17	4	2	4
utg2379.equina_smart_1443990.path1	utg2379;utg2379;utg2379;utg2379;utg2379;utg2379	245151;245658;246729;247457;247970;248469	245277;246466;247022;247850;248219;248586	-;-;-;-;-;-	1992	886	865	1006	753	1009	517	439	702	346	522	632	111	351	282	472	139	253	770	833	1116	553	723	285	1829	2105	975	364	576
utg2379.equina_smart_1636212.path1	utg2379;utg2379;utg2379;utg2379;utg2379	250871;253156;253723;254799;255483	253051;253317;253913;254903;255555	-;-;-;-;-	2712	376	367	539	249	415	174	173	288	101	223	221	35	94	80	138	48	55	260	252	464	217	349	149	770	994	355	148	225
utg2379.equina_smart_1027244.path3	utg2379;utg2379	260439;260753	260559;260841	+;+	210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0
utg2379.equina_smart_1636200.path1	utg2379;utg2379	262724;263363	262971;263480	-;-	366	39	39	44	27	25	8	20	22	9	21	7	5	8	9	18	3	5	24	16	35	14	56	17	69	62	35	14	20
utg2379.equina_smart_1840074.path2	utg2379;utg2379	302429;302692	302474;302897	+;+	252	81	62	60	277	96	68	60	103	25	97	44	29	74	97	68	186	130	33	329	143	11	107	40	38	96	158	24	76
utg2379.equina_smart_1443976.path1	utg2379;utg2379;utg2379	306397;308757;309722	306525;309010;309935	+;+;+	597	4	2	13	10	16	13	5	7	5	2	14	57	4	5	6	17	26	12	2	19	17	21	9	36	9	7	3	5
utg2379.equina_smart_1443977utrorf.path1	utg2379;utg2379;utg2379	310143;310653;311399	310268;310924;311459	+;+;+	459	2	1	2	7	12	23	0	0	0	2	15	17	1	1	1	5	0	1	4	11	20	15	3	30	5	8	1	3
utg2379.equina_smart_103384.path2	utg2379;utg2379;utg2379;utg2379	319339;320979;323820;328581	319396;321019;323970;328642	+;+;+;+	312	86	102	157	145	152	778	68	367	175	604	533	1754	91	214	79	1106	442	763	747	1844	400	1462	187	486	349	89	236	163
evm.TU.utg2379.10	utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379;utg2379	332934;333959;334428;334904;335227;335491;336465;337310;338108;338938;339862;340412;340935;341676;342171;343242;343970;344483;344982;345195;345415;347399;348311;348693	333639;334060;334616;335042;335411;335602;336692;337500;338263;339021;340038;340632;341044;341790;342979;343535;344363;344732;345118;345339;346908;347599;348587;348890	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6914	2738	2519	3664	2533	3588	2253	1575	2354	1144	1670	2224	555	1266	854	1582	569	939	2584	2552	3838	1769	2553	1062	7193	6225	3701	1264	1999
evm.TU.utg2379.11	utg2379;utg2379	349225;349665	349560;349709	-;-	381	37	21	40	12	25	13	11	14	5	20	38	0	5	6	3	1	4	18	22	51	19	25	14	38	74	20	6	6
evm.TU.utg2379.12	utg2379;utg2379;utg2379	349726;350230;352257	349824;350421;352514	-;-;-	549	2	0	4	0	3	0	0	0	3	4	0	0	0	6	0	0	0	3	0	6	1	3	4	4	9	1	6	0
evm.TU.utg2379.13	utg2379	352842	353183	-	342	0	2	3	0	0	3	0	0	0	0	4	0	7	2	1	0	1	0	1	0	0	3	0	3	7	0	0	0
evm.TU.utg2411.1	utg2411;utg2411;utg2411;utg2411;utg2411;utg2411	171;613;1064;1228;1902;3431	311;693;1117;1309;2032;3547	-;-;-;-;-;-	606	0	4	0	0	2	0	2	4	1	2	14	28	2	10	0	33	0	4	1	5	14	10	38	3	0	0	0	0
evm.TU.utg2411.2	utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411	4255;4863;5222;5585;6079;6548;6756;7221;7402;7637;7914;8343;8667;8996;9443;9699;9864;10405;10610;11233	4480;4942;5256;5671;6173;6650;6860;7320;7428;7701;7963;8437;8710;9157;9598;9788;9956;10535;10712;11426	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2041	62	54	129	75	114	9	54	98	32	49	208	151	29	54	63	158	77	271	78	239	68	95	81	85	195	50	69	63
evm.TU.utg2411.3	utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411	12419;13102;13578;14180;14865;15199;15354;17773;18253;18664;19018;19841;20067;20250	13018;13145;13875;14255;14976;15265;15478;17889;18349;18806;19135;19905;20134;20539	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2220	282	347	553	449	426	231	281	401	305	394	538	603	244	207	288	582	415	1026	540	770	274	154	83	345	593	549	219	294
evm.TU.utg2411.4	utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411	20808;21094;21504;21665;21893;23492;23928	20978;21241;21561;21798;22369;23680;24067	+;+;+;+;+;+;+	1317	8	2	20	4	12	0	2	5	6	3	11	27	2	4	4	12	10	19	1	20	2	8	3	18	17	4	10	6
evm.TU.utg2411.5	utg2411	24940	25887	-	948	0	0	0	0	0	13	0	1	0	0	0	5	0	0	1	0	0	5	0	0	2	4	0	2	0	1	0	2
evm.TU.utg2411.6	utg2411	27627	28941	-	1315	0	6	6	4	4	7	11	5	8	5	19	6	0	10	5	8	0	128	2	4	6	15	2	8	11	2	2	1
evm.TU.utg2411.7	utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411	29273;30416;31101;31446;31811;32377;32644;33055;33542;33844	29519;30560;31203;31545;31887;32458;32683;33092;33674;34204	-;-;-;-;-;-;-;-;-;-	1326	218	336	712	631	433	82	523	419	418	425	244	163	356	344	239	117	504	1225	812	577	128	226	113	71	670	719	255	246
evm.TU.utg2411.8	utg2411	35691	36260	+	570	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	7	0	0	0	0
evm.TU.utg2411.9	utg2411	36442	37107	+	666	0	0	1	0	0	20	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	10	0	0	0	0
evm.TU.utg2411.10	utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411;utg2411	38001;38067;39205;39208;39712;39712;40502;40502;41635;41635;42630;42630	38868;38868;39451;39451;39940;39940;40757;40757;41877;41877;42784;43108	+;+;+;+;+;+;+;+;+;+;+;+	2322	160	138	163	218	319	50	97	125	109	80	128	57	111	104	83	33	120	293	223	258	51	114	84	113	217	250	77	90
evm.TU.utg2411.11	utg2411;utg2411;utg2411;utg2411;utg2411	43388;43982;44545;45655;46442	43543;44041;44586;45771;46810	-;-;-;-;-	744	29	35	81	42	57	26	58	93	65	50	92	64	44	25	39	93	92	226	90	120	63	31	20	41	91	78	31	25
evm.TU.utg2415.1	utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415	1504;2104;2447;2782;2895;3189;5333;5333;5948;5948;6391;6391;7387;7387;7929;7929;8811;8811;8994;8994;11167;11167	1767;2180;2566;2819;3291;3291;5411;5411;6156;6156;6729;6729;7539;7539;8634;8634;8902;8902;9014;9014;11215;11215	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2544	182	306	408	259	395	52	179	208	119	106	82	287	148	204	134	254	231	287	202	411	86	230	229	102	358	286	99	212
evm.TU.utg2415.2	utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415;utg2415	17916;18839;19180;19581;19686;20120;20614;21301;21608;21918;23617;24487;25092;25537;26199;27290;27954;28834	18177;18993;19224;19614;19729;20239;20712;21474;21687;22055;23657;24586;25173;25748;26549;27442;28653;28872	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2829	1080	1009	2137	3961	1703	250	1086	1747	714	602	316	547	1176	410	741	1256	1638	2008	1382	1800	163	1062	1155	742	1750	3007	886	1796
evm.TU.utg2417.1	utg2417	3155	3560	-	406	0	0	0	0	1	0	2	0	0	0	1	14	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0
evm.TU.utg2417.2	utg2417;utg2417	19993;21782	20154;22012	-;-	393	24	51	52	36	48	12	19	23	26	30	20	7	17	7	36	2	23	67	36	51	17	27	10	22	48	30	14	27
evm.TU.utg2417.3	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	30061;30061;31348;31348;33533;33533;34225	30315;30315;31447;31447;33726;33664;34388	+;+;+;+;+;+;+	713	14	26	25	23	33	12	11	21	5	12	11	4	10	44	12	13	6	41	25	32	11	7	8	9	43	38	11	25
evm.TU.utg2417.4	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	36865;40362;40539;41275;44441;45956	40035;40466;40703;41538;45625;46231	-;-;-;-;-;-	5166	959	859	1348	2140	763	1002	639	1067	841	437	1062	1361	731	1178	1052	1065	897	1704	1276	1373	776	916	1059	1804	1552	1663	506	1313
evm.TU.utg2417.5	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	52187;53682;54456;55612;56132;56470;56948;57617;58412;59490;60223;60366;61307;61957;63096;64349	53164;53757;54592;55668;56176;56530;57078;57691;58538;59585;60291;60460;61381;62011;63166;64888	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2688	627	897	1062	543	734	278	418	623	364	405	963	503	280	406	390	447	523	1010	589	1262	570	452	287	728	1030	798	255	468
evm.TU.utg2417.6	utg2417;utg2417;utg2417;utg2417	66001;67412;67732;68225	66998;67440;67803;69255	+;+;+;+	2130	1127	1215	2122	2011	1201	1365	1194	795	566	951	1542	1975	527	617	561	1250	697	2080	2166	1432	711	749	256	1531	2068	2323	905	920
tRNAscan-SE.tRNA.utg2417.SeC(TCA).1	utg2417	68921	68993	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2417.7	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	70349;70995;71357;72000;72271;73331;73565;74276;74931;75924;76057	70435;71057;71470;72045;72395;73438;73639;74341;75059;75954;76178	-;-;-;-;-;-;-;-;-;-;-	966	47	61	58	49	121	27	36	50	74	46	90	84	30	24	30	48	67	133	41	168	63	74	19	125	112	62	34	42
evm.TU.utg2417.8	utg2417	76337	77203	+	867	98	39	103	121	64	71	58	75	38	56	30	83	26	55	51	69	36	128	160	120	35	80	41	82	141	111	57	73
evm.TU.utg2417.9	utg2417;utg2417;utg2417;utg2417	78256;80110;80432;81466	79581;80170;80520;81596	-;-;-;-	1607	2973	3701	5565	6533	4483	3668	3428	3242	2778	3672	3158	4090	2270	3050	3486	4651	3972	7590	6550	6079	2535	2798	3018	4838	6231	7066	3517	3321
evm.TU.utg2417.10	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	81868;82116;82639;83321;84566;84933;85582;86729	81919;82344;82697;83373;84664;84981;85737;86981	+;+;+;+;+;+;+;+	950	154	155	421	358	204	215	236	213	144	234	272	200	162	132	136	195	223	462	329	341	197	120	66	266	340	388	145	141
evm.TU.utg2417.11	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	88137;89253;89292;89431;90124;90124;90124;90316;90316;91248;91248;91248;91674;91674;91674;92708;92708;92708;92868;92868;92868;93940;93940;93940;95253;95253;95253;95678;95678;95678;96920;96920;96920;97581;97581;97581;98013;98013;98013;99417;99417;99417;100185;100185;100584;100584	88763;89497;89497;89497;90396;90195;90195;90396;90396;91313;91313;91313;91757;91757;91757;92794;92794;92794;92977;92977;92977;93996;93996;93996;95331;95331;95331;95743;95743;95743;97026;97026;97026;97674;97674;97674;98098;98098;98098;99488;99680;99488;100231;100231;100606;100606	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2315	2023	2484	4149	2948	3969	1858	2169	2646	1989	2457	3705	3572	1420	1666	2254	3262	2681	6817	3972	5672	1935	1682	1495	3248	4087	4226	1663	1930
evm.TU.utg2417.12	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	100677;100677;100677;100831;100831;100831;101180;101180;101180;101818;101818;101818;103286;103286;103286;105148;105148;105151;105983;105983;106445;106445;106671;106671	100745;100745;100745;100865;100865;100865;101265;101265;101265;101890;101890;101890;103883;103883;103883;105875;105768;105768;106221;106221;106576;106576;106806;106806	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2096	179	155	259	272	242	206	151	195	154	207	236	225	89	159	112	244	173	328	243	302	145	122	113	241	288	285	133	160
utg2417.evm.utg62.151.path2	utg2417;utg2417;utg2417;utg2417	106910;108368;108820;109036	107035;108446;108952;109144	-;-;-;-	447	2	0	0	8	4	2	0	1	0	0	0	0	0	0	2	4	10	8	3	1	2	6	1	4	4	9	0	0
evm.TU.utg2417.13	utg2417;utg2417;utg2417;utg2417	109951;112583;114285;115408	110807;114072;114528;116243	+;+;+;+	3427	394	405	519	562	783	269	247	438	205	237	492	173	233	210	352	142	307	697	583	992	218	595	104	696	585	596	241	338
evm.TU.utg2417.14	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	117247;117329;117329;118644;118644;118644;119714;119714;119714;121135;123650;123650;123650;124265;124265;124265;125193;125193;125193;125646;126958;126958;126958;127749;127749;127749;128283;128283;128283;128911;128911;128911;129606;129606;129606;130161;130161;130161;131671;131671;131671	117920;117920;117920;118734;118734;118734;123453;121068;123453;123453;123875;123875;123875;124639;124639;124639;125284;125284;125284;125702;127180;127180;127180;127995;127995;127995;128395;128395;128395;128985;128985;128985;129728;129728;129728;130587;130587;130587;132312;132312;132312	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7105	2732	3669	5407	4355	4793	2075	3218	2609	2570	1934	2239	1604	2206	1627	3227	2502	2354	3436	2996	4074	2375	2020	3281	2137	4365	3225	1964	2775
evm.TU.utg2417.15	utg2417;utg2417	134556;135688	135036;136263	-;-	1057	30	41	78	41	102	10	27	55	33	36	112	54	21	24	68	52	30	226	72	188	28	39	5	46	49	41	20	44
evm.TU.utg2417.16	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	136659;136659;137441;137441;137676;137676;138202;138202;139084;139084;139359;139359;139752;139752;140754;140754;141207	137164;137164;137502;137502;137758;137758;138340;138340;139160;139160;139400;139400;139853;139853;140861;141096;141491	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1639	13	51	46	103	47	57	35	35	45	6	30	9	19	33	25	45	27	141	29	41	19	24	19	27	47	119	36	42
evm.TU.utg2417.17	utg2417;utg2417;utg2417;utg2417	142154;143371;144357;144705	142616;143458;144560;144880	-;-;-;-	931	67	65	85	54	56	21	29	60	53	53	100	59	34	36	59	100	56	150	77	139	55	65	26	77	92	76	33	47
evm.TU.utg2417.18	utg2417;utg2417	145513;146674	146516;147034	+;+	1365	28	47	44	28	16	15	26	31	10	28	39	50	16	18	18	40	27	129	42	55	28	21	11	32	44	27	22	27
evm.TU.utg2417.19	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	148539;148545;148545;149725;149725;149725;150460;150460;150460;151060;151060;151192;151192;151192;152416;152416;152416;153211;153460;153460;153460;154230;154230;154230;154230;154809;155068;155068;155068;155068;156042;156042;156042;156042;156042;156705;156705;156705;156705;156705;157280;157280;157280;157280;157280;158129;158129;158129;158129;158129;158632;158632;158632;158632;158937;158937;158937;158937;159562;159562;159562;159562;160952;160952;160952;160952;161143;161143;161143;161143	148909;148909;148909;149789;149789;149789;150528;150528;150528;151112;151112;151315;151315;151315;152485;152485;152485;153501;153501;153501;153501;154343;154343;154343;154343;155133;155133;155133;155133;155133;156090;156090;156090;156090;156090;156841;156841;156841;156841;156841;157381;157381;157381;157381;157381;158238;158238;158238;158238;158610;158687;158687;158687;158687;159084;159084;159084;159084;159670;159670;159670;159670;161064;161064;161064;161064;161215;161215;161215;161215	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2751	1060	1430	2399	2056	1609	1242	1407	1622	1513	1221	2091	1369	893	1562	1166	1536	1473	2796	2316	2609	1391	1092	1039	1608	2273	2269	888	1292
evm.TU.utg2417.20	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	162639;163425;164402;164742;165225;165440;165788;165974;166405;167004;167555;167954;168511;169592;170757;171570;172227;173238;173878;175300;175695;175982;176479;176873;177059;177265;177882	162986;163535;164444;164799;165266;165520;165868;166024;166461;167103;167654;168076;168613;169636;170899;171632;172344;173316;173990;175405;175789;176034;176537;176984;177107;177336;178143	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2667	294	363	490	393	535	276	217	540	509	296	763	450	273	287	394	461	528	1024	459	1025	504	229	141	465	530	515	217	358
tRNAscan-SE.tRNA.utg2417.Pseudo(GTT).1	utg2417	168877	168945	+	69	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
evm.TU.utg2417.21	utg2417;utg2417	178481;183104	182003;183307	-;-	3727	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
evm.TU.utg2417.22	utg2417;utg2417	184499;187713	186464;187868	-;-	2122	3	0	0	0	6	0	0	12	4	0	4	2	2	0	0	2	2	2	0	6	2	0	4	12	2	0	0	8
evm.TU.utg2417.23	utg2417;utg2417	189497;189716	189618;189851	-;-	258	74	94	101	78	135	82	55	87	65	68	116	79	50	55	46	99	112	160	95	155	79	34	38	156	103	114	51	95
evm.TU.utg2417.24	utg2417;utg2417;utg2417;utg2417	191084;191743;192130;193034	191119;191856;192241;193110	-;-;-;-	339	54	94	151	82	100	43	26	65	38	49	91	84	23	47	56	65	69	118	101	118	78	63	57	83	100	80	34	64
evm.TU.utg2417.25	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	197956;204658;210444;211101;211763;212639;213119	198117;204862;210805;211159;212363;212828;213493	+;+;+;+;+;+;+	1954	234	216	391	236	280	51	202	211	134	131	313	124	36	102	198	114	105	296	116	596	123	251	315	159	335	268	132	232
evm.TU.utg2417.26	utg2417	221823	222200	+	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2417.27	utg2417;utg2417;utg2417;utg2417;utg2417;utg2417	222962;224678;227251;228260;229195;229785	223596;225091;227381;228614;229330;230558	+;+;+;+;+;+	2445	230	258	529	413	315	201	227	243	137	122	200	249	142	238	215	278	279	421	249	368	197	134	474	253	436	449	144	190
